analysis_type,dataset,program,contrast_id,covariate,n_biological_samples,estimate,nominal_p,status,reason,se,df_residual,ci_low,ci_high,original_centered_rank_estimate,direction_matches_original,design_rank,design_columns,condition_number,max_vif,nominal_fdr_within_analysis_type
composition_PC1_adjusted_group_model,GSE234774,HALLMARK_MTORC1_SIGNALING,injury_d1_vs_uninjured,CLR_PC1,8.0,1.3886902616813246,0.025171145277188493,evaluable_exploratory,one-PC frozen adjustment,0.3981470081913876,4.0,0.2832569496392008,2.4941235737234484,1.80912939165279,True,4.0,4.0,20.331257815738894,2.0089524303506128,0.037756717915782737
composition_PC1_adjusted_group_model,GSE234774,HALLMARK_MTORC1_SIGNALING,injury_d7_vs_uninjured,CLR_PC1,8.0,-0.01544215668579596,0.9774596793028796,evaluable_exploratory,one-PC frozen adjustment,0.5137210789124516,4.0,-1.4417605316692015,1.4108762182976093,0.79018282353766,False,4.0,4.0,20.331257815738894,2.0089524303506128,0.9774596793028797
composition_PC1_adjusted_group_model,GSE234774,HALLMARK_MTORC1_SIGNALING,change_d7_minus_d1,CLR_PC1,8.0,-1.4041324183671207,0.03146371866887808,evaluable_exploratory,one-PC frozen adjustment,0.43243484176779967,4.0,-2.6047640181103104,-0.20350081862393088,-1.01894656811513,True,4.0,4.0,20.331257815738894,2.0089524303506128,0.04195162489183744
composition_PC1_adjusted_group_model,GSE234774,HALLMARK_MYC_TARGETS_V1,injury_d1_vs_uninjured,CLR_PC1,8.0,1.5413205523946611,0.024943045284308477,evaluable_exploratory,one-PC frozen adjustment,0.4406387909356126,4.0,0.31791113814120564,2.7647299666481167,1.87046315705885,True,4.0,4.0,20.331257815738894,2.0089524303506128,0.037756717915782737
composition_PC1_adjusted_group_model,GSE234774,HALLMARK_MYC_TARGETS_V1,injury_d7_vs_uninjured,CLR_PC1,8.0,0.2865425542293477,0.6407609240443651,evaluable_exploratory,one-PC frozen adjustment,0.5685473717821036,4.0,-1.291998013228144,1.865083121686839,0.917229579938109,True,4.0,4.0,20.331257815738894,2.0089524303506128,0.6990119171393073
composition_PC1_adjusted_group_model,GSE234774,HALLMARK_MYC_TARGETS_V1,change_d7_minus_d1,CLR_PC1,8.0,-1.2547779981653133,0.05868571403459224,evaluable_exploratory,one-PC frozen adjustment,0.4785859542197056,4.0,-2.58354562817503,0.07398963184440355,-0.953233577120743,True,4.0,4.0,20.331257815738894,2.0089524303506128,0.07042285684151069
composition_PC1_adjusted_group_model,GSE304399,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,injury_d1_vs_uninjured,not_evaluable,NA,NA,NA,not_evaluable,no barcode-level author cell labels,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
composition_PC1_adjusted_group_model,GSE304399,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,injury_d7_vs_uninjured,not_evaluable,NA,NA,NA,not_evaluable,no barcode-level author cell labels,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
composition_PC1_adjusted_group_model,GSE304399,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,change_d7_minus_d1,not_evaluable,NA,NA,NA,not_evaluable,no barcode-level author cell labels,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
composition_PC1_adjusted_group_model,GSE304399,HALLMARK_HYPOXIA,injury_d1_vs_uninjured,not_evaluable,NA,NA,NA,not_evaluable,no barcode-level author cell labels,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
composition_PC1_adjusted_group_model,GSE304399,HALLMARK_HYPOXIA,injury_d7_vs_uninjured,not_evaluable,NA,NA,NA,not_evaluable,no barcode-level author cell labels,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
composition_PC1_adjusted_group_model,GSE304399,HALLMARK_HYPOXIA,change_d7_minus_d1,not_evaluable,NA,NA,NA,not_evaluable,no barcode-level author cell labels,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
composition_PC1_adjusted_group_model,GSE304399,HALLMARK_MYC_TARGETS_V1,injury_d1_vs_uninjured,not_evaluable,NA,NA,NA,not_evaluable,no barcode-level author cell labels,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
composition_PC1_adjusted_group_model,GSE304399,HALLMARK_MYC_TARGETS_V1,injury_d7_vs_uninjured,not_evaluable,NA,NA,NA,not_evaluable,no barcode-level author cell labels,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
composition_PC1_adjusted_group_model,GSE304399,HALLMARK_MYC_TARGETS_V1,change_d7_minus_d1,not_evaluable,NA,NA,NA,not_evaluable,no barcode-level author cell labels,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
composition_PC1_adjusted_group_model,GSE304399,HALLMARK_MTORC1_SIGNALING,injury_d1_vs_uninjured,not_evaluable,NA,NA,NA,not_evaluable,no barcode-level author cell labels,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
composition_PC1_adjusted_group_model,GSE304399,HALLMARK_MTORC1_SIGNALING,injury_d7_vs_uninjured,not_evaluable,NA,NA,NA,not_evaluable,no barcode-level author cell labels,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
composition_PC1_adjusted_group_model,GSE304399,HALLMARK_MTORC1_SIGNALING,change_d7_minus_d1,not_evaluable,NA,NA,NA,not_evaluable,no barcode-level author cell labels,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
