term,gene,GSE162610_early_rank_statistic,GSE162610_early_fdr,GSE162610_early_leading_edge,GSE162610_late_rank_statistic,GSE162610_late_fdr,GSE162610_late_leading_edge,GSE162610_delta_rank_statistic,GSE162610_delta_fdr,GSE162610_delta_leading_edge,GSE162610_expected_temporal_sign_pattern,GSE234774_early_rank_statistic,GSE234774_early_fdr,GSE234774_early_leading_edge,GSE234774_late_rank_statistic,GSE234774_late_fdr,GSE234774_late_leading_edge,GSE234774_delta_rank_statistic,GSE234774_delta_fdr,GSE234774_delta_leading_edge,GSE234774_expected_temporal_sign_pattern,GSE304399_early_rank_statistic,GSE304399_early_fdr,GSE304399_early_leading_edge,GSE304399_late_rank_statistic,GSE304399_late_fdr,GSE304399_late_leading_edge,GSE304399_delta_rank_statistic,GSE304399_delta_fdr,GSE304399_delta_leading_edge,GSE304399_expected_temporal_sign_pattern,n_studies_expected_temporal_sign_pattern,n_studies_early_leading_edge,n_studies_late_leading_edge,n_studies_delta_leading_edge,strong_shared_temporal_driver,partial_shared_temporal_driver,bootstrap_mean_expected,bootstrap_min_expected,n_bootstrap_instances,jackknife_mean_expected,jackknife_min_expected,n_jackknife_instances,n_hallmark_memberships,stability_class
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,Cadm1,-1.4367434924718765,0.389570259774098,False,2.804792350000307,0.117491701279518,True,4.128027322681457,0.0706702520448677,False,False,-0.0423390194107345,0.980820309963076,False,0.5902634814831863,0.702134911882205,False,0.6280360170879128,0.779165087009946,False,False,0.1592936833931203,0.964498049381349,False,0.5477390013867717,0.854635346722919,False,0.3789421988797299,0.944508381315736,False,False,0,0,1,0,False,False,0.6755,0.6755,1.0,0.8,0.8,1.0,2,unstable
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,Cald1,-0.319339849297336,0.861693051618857,False,-2.223159329286408,0.198564687442321,False,-1.903385210527525,0.38471805250753,True,False,1.2180832731234907,0.396663939802227,False,0.6982127964940583,0.645694973211004,False,-0.4255660129097126,0.860165567702867,False,True,-0.7254350474197877,0.79669744047174,False,1.7684242391566534,0.466655712008768,True,2.6122122638680563,0.352665976218795,False,False,1,0,1,1,False,False,0.9945,0.9895,2.0,1.0,1.0,2.0,1,unstable
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,Calu,2.031574192391203,0.234719733682745,True,-0.7452641165235885,0.665448201339226,False,-2.6412658010054875,0.212284057531089,True,False,1.8967069353618475,0.176934173844526,True,-1.300893971351728,0.362759901112977,False,-2.8392404104142464,0.104939257265069,True,False,2.363943578850344,0.311233844429477,True,0.2218704848592191,0.949609937374222,False,-2.233405635305516,0.489398525240866,True,True,1,3,0,3,False,False,0.9280833333333334,0.5685,6.0,0.9444444444444443,0.6666666666666666,6.0,1,unstable
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,Cap2,-0.6656454381726239,0.702567023213298,False,-0.9066965947543468,0.59324491690433,False,-0.3973628966440646,0.884900773422317,False,False,0.870390727082713,0.557377489125074,False,-2.352652238484212,0.0952051228657338,False,-2.868663096975088,0.101637359598465,True,False,-0.578899415586556,0.844724042279973,False,-2.2504274838953497,0.337547159930399,False,-1.7258952329561794,0.679625195378947,True,False,0,0,0,2,False,False,0.978,0.956,2.0,1.0,1.0,2.0,2,unstable
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,Capg,3.458145677352006,0.0662521784697893,True,3.728965518432434,0.0533383254984683,True,0.6261793823856766,0.804300410162262,False,False,7.282217186091131,0.0001924127823591,True,6.451569656473224,0.0004399985346269,True,-0.9924986933434268,0.627538225148153,False,True,5.919946538427622,0.0074869609179916,True,5.975151532456454,0.0071585881460665,True,0.3529102175066496,0.949549463635228,False,False,1,3,3,0,False,False,1.0,1.0,6.0,1.0,1.0,6.0,3,unstable
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,Ccn1,-0.6775562880865137,0.697128742208628,False,-2.6348713053371315,0.137500975287315,False,-1.97718632817648,0.361834752921454,True,False,6.375030714026187,0.0004753166485971,True,1.8076075704412355,0.198328826257988,True,-4.437069625682499,0.0174542904646167,True,True,3.038853977617665,0.16572815597308,True,0.8352082118737265,0.762477054697031,False,-2.2201232544979828,0.497942546520524,True,True,2,2,1,3,False,False,1.0,1.0,6.0,1.0,1.0,6.0,4,unstable
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,Ccn2,0.5690268649010837,0.747415412431196,False,-1.280949198433441,0.444523051002461,False,-1.854125826270223,0.3986740537146,True,False,2.677433093385813,0.0598665672230512,True,0.0178389232280472,0.991767560608301,False,-2.2592237374066926,0.199918326932669,True,True,-0.3326925618177308,0.920258613713234,False,0.0314412134324114,0.99326237405024,False,0.333392116263641,0.952571066688254,False,False,1,1,0,2,False,False,0.9923333333333334,0.9885,3.0,1.0,1.0,3.0,2,unstable
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,Cd44,12.18857126851998,0.0031445971895679,True,8.36877675419825,0.0063051272818599,True,-3.9837212155843833,0.0780156547907072,True,True,9.670343827159702,3.45713499464096e-05,True,5.617223216765436,0.0011086486561843,True,-4.535039494895524,0.0158027793965533,True,True,9.07149024797806,0.0010867322677872,True,6.004990747581854,0.006981651573659,True,-3.896190614586349,0.0939207162333447,True,True,3,3,3,3,True,True,1.0,1.0,9.0,1.0,1.0,9.0,8,stable_core
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,Cdh11,-0.5574958916939141,0.752976030412159,False,0.851029199079755,0.617158957076224,False,1.5301989507247664,0.503623737966146,False,False,-2.8382129782447687,0.0474227832814064,False,0.3757319739381429,0.815592238126159,False,2.924002002194766,0.0960375557491171,False,False,-1.2634735957561702,0.619307962204614,False,-0.1711140601678584,0.961520867241644,False,1.0970639184642317,0.822345429914052,False,False,0,0,0,0,False,False,NA,NA,NA,NA,NA,NA,2,not_evaluable
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,Cdh2,-0.2255128827216372,0.904860564173905,False,-1.7365224288548942,0.30177988231322,False,-1.6376405918350487,0.46843498826787,True,False,-0.9634544610953506,0.51125924557168,False,-2.750772047534645,0.0538757772732932,False,-1.866328864413516,0.298097286101989,True,False,-1.1596600035888502,0.654047790584719,False,-1.548790486679875,0.531816028140115,False,-0.3669472747939699,0.947046529883279,False,False,0,0,0,2,False,False,1.0,1.0,2.0,1.0,1.0,2.0,1,unstable
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,Cdh6,-0.1726250014478332,0.928826318311869,False,-0.7932824609271151,0.644348903474778,False,-0.7024219064263633,0.773409445838903,False,False,-0.7908733915416157,0.59758777704424,False,-2.0424039879891978,0.146018719808543,False,-1.1015017097687692,0.581802124458807,False,False,0.6595835018213654,0.819147232858525,False,-1.0561715045468951,0.690996214903694,False,-1.7467123952867,0.670053483764171,True,False,0,0,0,1,False,False,0.9595,0.9595,1.0,1.0,1.0,1.0,2,unstable
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,Col11a1,0.9309977015456012,0.583181431699443,False,0.988966827897587,0.558832767212641,False,0.1679553012384677,0.955270770437419,False,False,0.3994899782233844,0.803175519103344,False,0.3360248044031407,0.836445886474128,False,-0.0357434489689156,0.988826536937403,False,True,-2.262876536191345,0.334022478362914,False,-2.3772143345261267,0.307661226076642,False,-0.0798231264167131,0.988964666771434,False,False,1,0,0,0,False,False,NA,NA,NA,NA,NA,NA,2,not_evaluable
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,Col12a1,1.5959339333492846,0.338993162664782,False,1.9322252084484108,0.255630562610044,False,0.5946193706575342,0.815787065403906,False,False,3.4180197322833665,0.0203034063170691,True,1.3362786467914909,0.348763507508887,True,-1.973453611239924,0.268321231451272,True,True,-0.4343244293792127,0.889050715105048,False,-0.6830122869703598,0.811260070562985,False,-0.3007664283881539,0.958644971525095,False,False,1,1,1,1,False,False,1.0,1.0,3.0,1.0,1.0,3.0,1,unstable
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,Col16a1,2.00157814294826,0.240498253223263,True,1.1706943754293264,0.486639795556692,False,-0.7973480122698992,0.737427875999087,False,True,0.2670275744507049,0.871855954294984,False,3.0788772157145283,0.0332273730222931,True,2.3676572904777533,0.178499421487084,False,False,3.2267585531132847,0.13253470071097,True,2.478174173322908,0.279621861823904,True,-0.830699817817256,0.862638792867251,False,True,2,2,2,0,False,False,0.996,0.984,4.0,1.0,1.0,4.0,2,unstable
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,Col1a1,2.114089873646097,0.219459523082737,True,2.872496512546916,0.110705489568088,True,1.3145966766105517,0.581767492033617,False,False,1.076972533353323,0.458353127930662,False,2.3199947135126155,0.0997762897741832,True,1.0389243908820935,0.608344129409904,False,False,-0.9604581357874504,0.721734425619943,False,2.345632657327548,0.318100938524797,True,3.286783991812813,0.184330083356931,False,False,0,1,3,0,False,False,0.982875,0.955,4.0,1.0,1.0,4.0,3,unstable
