dataset,contrast_id,effect_type,term,es,nes,nominal_p,fdr,fwer_p,tag_fraction,gene_fraction,leading_edge_genes,n_ranked_genes,n_exact_tied_genes_before_deterministic_break
GSE47681,injury_d1_vs_uninjured,endpoint,HALLMARK_UNFOLDED_PROTEIN_RESPONSE,0.65371860843581497,2.2929528136259081,0,0,0,68/111,19.32%,Cebpb;Eif4a1;Edem1;Eif4ebp1;Cks1b;Nhp2;Atf3;Serp1;Pdia6;Slc7a5;Eif2s1;Xbp1;Cnot6;Sec11a;Tars1;Ero1a;Hspa5;Bag3;Atf4;Dnajc3;Aldh18a1;Ssr1;Npm1;Eif4e;Nolc1;Ern1;Cebpg;Atf6;Banf1;Sdad1;Calr;Nop14;Iars1;Exosc2;Hyou1;Wfs1;Gosr2;Eif2ak3;Nfya;Hspa9;Exosc1;Pdia5;Dnajb9;Eif4a3;Lsm4;Slc1a4;Tatdn2;Mthfd2;Tubb2a;Nop56;Dkc1;Rps14;Kdelr3;Exosc9;Eif4g1;Khsrp;Srpra;Rrp9;Exosc10;Imp3;Shc1;Fkbp14;Gemin4;Exosc4;Hsp90b1;Nfyb;Chac1;Yif1a,22007,1553
GSE47681,injury_d1_vs_uninjured,endpoint,HALLMARK_APOPTOSIS,0.61717905591929312,2.2747671532635017,0,0,0,57/161,10.88%,Hspb1;Timp1;Hmox1;Gch1;Tnfrsf12a;Mcl1;Cd14;Cd44;Casp1;Ccnd1;Tspo;Ier3;Casp8;Lgals3;Jun;Emp1;Etf1;Lmna;Gadd45b;Atf3;Gpx1;Il6;Ccnd2;Gadd45a;Cdkn1a;Dap;Cflar;Top2a;Rela;Casp4;Il1b;Birc3;Dnajc3;Ddit3;Ifitm3;Pmaip1;Cd38;Casp7;Bax;Sat1;Bcl2l1;Timp3;Btg3;Cdk2;Bmp2;Cav1;Gsr;Ifngr1;Casp3;Tap1;Irf1;Txnip;Fas;Gpx3;Hmgb2;Plat;Clu,22007,1553
GSE47681,injury_d1_vs_uninjured,endpoint,HALLMARK_COMPLEMENT,0.60415407408205757,2.2536972218638631,0,0,0,80/184,15.19%,Timp1;Cebpb;Ctsc;Dusp6;Serpine1;Plek;Maff;Casp1;Itgam;Lgals3;Ctsl;Dusp5;Lcp2;Lamp2;Lyn;Fcer1g;Pim1;Il6;Ehd1;F10;Adam9;Tfpi2;Ctsb;Gnai3;Pfn1;C1qa;C1qc;Casp4;Pik3r5;Msrb1;Hspa5;Ccl5;Plaur;Ctsd;Sh2b3;Plscr1;Casp7;Xpnpep1;Notch4;Fn1;Tnfaip3;Phex;F3;Ppp4c;Cd36;Psmb9;Ctsh;S100a13;Lrp1;Casp3;Rnf4;Irf1;Mt3;Prep;Jak2;Was;Cp;Fdx1;Plat;Cfh;Olr1;Clu;Gngt2;Serpinb2;Ctss;Col4a2;Pdgfb;Lgmn;Gnai2;Gnb2;Lap3;Grb2;Dock9;Prcp;Prkcd;Pik3cg;Irf2;F7;Serping1;Pla2g4a,22007,1553
GSE47681,injury_d1_vs_uninjured,endpoint,HALLMARK_IL2_STAT5_SIGNALING,0.58777169820411512,2.2243317492370722,0,0,0,74/199,9.47%,Maff;Cd44;Spp1;Capg;Nfkbiz;Klf6;Emp1;Gadd45b;Cd48;Hk2;Ctsz;Lif;Plin2;Uck2;Gpr65;Glipr2;Myc;Bhlhe40;Pim1;Tlr7;Ahcyl;Myo1c;Tgm2;Cd86;Il1r2;Ccnd2;Csf1;Odc1;Cxcl10;Rnh1;Nop2;Cdc6;Xbp1;Ckap4;Rgs16;Irf8;Furin;Gbp3;Ecm1;Tnfrsf1b;Itga6;Anxa4;Plec;Ifitm3;Syngr2;Lrrc8c;Plscr1;Bcl2l1;Cst7;Il4ra;Map3k8;Swap70;Bmp2;Ahr;Selp;Cyfip1;Mapkapk2;Ahnak;Serpinb6a;Nt5e;Itgav;Pnp;Ccnd3;Igf1r;Socs2;Tnfsf11;Ikzf2;Phlda1;Ifngr1;Casp3;Fgl2;Ncoa3;Snx9;Spry4,22007,1553
GSE47681,injury_d1_vs_uninjured,endpoint,HALLMARK_MTORC1_SIGNALING,0.57372609873989,2.1637982834655523,0,0,0,99/198,17.39%,Ctsc;Ifrd1;Mcm2;Ddx39a;Itgb2;Ifi30;Skap2;Edem1;Cd9;Etf1;Ldha;Hk2;Add3;Txnrd1;Map2k3;Hspa4;Bhlhe40;Mcm4;Ube2d3;Sla;Gmps;Serp1;Tes;Slc2a1;Rrm2;Cdkn1a;Slc7a5;Xbp1;Sdf2l1;Adipor2;Sec11a;Ero1a;Hspa5;Ppp1r15a;Nup205;Bub1;Ddit3;Coro1a;Ssr1;Pno1;Cct6a;Pdap1;Shmt2;Eif2s2;Hspd1;Nmt1;Calr;Pnp;Ccng1;Gsr;Actr3;Psmc4;Tcea1;Psma4;Ufm1;Hmbs;Ykt6;Ung;Cyb5b;Eprs1;Hspa9;Fgl2;Serpinh1;Gla;Cfp;Stc1;Nufip1;Slc1a4;Trib3;Slc6a6;Slc7a11;Nupr1;Nfil3;Mthfd2;Nampt;Lgmn;Psmd14;Eef1e1;Sqstm1;Hspe1;Stard4;Acaca;Rpn1;Psma3;Psmc2;Egln3;Cops5;Slc1a5;Rab1a;Rrp9;Psmd12;Actr2;M6pr;P4ha1;Dhfr;Cxcr4;Nfkbib;Ebp;Btg2,22007,1553
GSE47681,injury_d1_vs_uninjured,endpoint,HALLMARK_KRAS_SIGNALING_UP,0.57239151431715729,2.1554135810264712,0,0,0,76/197,11.49%,Hbegf;C3ar1;Dusp6;Spp1;Apod;Arg1;Itgb2;Emp1;Spry2;Adam8;Psmb8;Il2rg;Lif;Il33;F13a1;Fcer1g;Ptgs2;Tmem176a;Gadd45g;Trib1;Aldh1a3;Mafb;Fbxo4;Ccnd2;Cxcl10;Tmem176b;Angptl4;Lcp1;Clec4a3;Vwa5a;Inhba;Ly96;Ikzf1;Rgs16;Irf8;Il1b;Birc3;Sox9;Tnfrsf1b;Ero1a;Gpnmb;Dock2;Ppp1r15a;Akap12;Cab39l;Plaur;Plau;Lat2;Gfpt2;Laptm5;Bmp2;Tnfaip3;Tor1aip2;Eng;Klf4;Id2;Kcnn4;Prrx1;Pecam1;Ets1;Igfbp3;Etv5;Flt4;Plvap;Adgrl4;Cbl;St6gal1;Plat;Il7r;Cfh;Mall;Btc;Csf2ra;Ctss;Yrdc;Cmklr1,22007,1553
GSE47681,injury_d1_vs_uninjured,endpoint,HALLMARK_P53_PATHWAY,0.56980349591692603,2.1527425263686353,0,0,0,79/200,11.22%,Tm4sf1;Hbegf;Hmox1;Mapkapk3;Fos;S100a10;Casp1;Ier3;Upp1;Clca2;Ifi30;Jun;Sphk1;Procr;Lif;Rpl18;S100a4;Pvt1;Atf3;Rack1;Sec61a1;Sdc1;Rps27l;Ccnd2;Tnni1;Pcna;Klk8;Tax1bp3;Ada;Gadd45a;Vwa5a;Cdkn1a;Rgs16;Rrad;Zfp36l1;Rps12;Plxnb2;Slc3a2;Ppp1r15a;Rpl36;Irak1;Ctsd;Ralgds;Rap2b;Ddit3;Apaf1;Dram1;Bax;Sat1;Tgfa;Vamp8;Dnttip2;Ier5;Aen;Tnfsf9;Bmp2;Cebpa;Rnf19b;Klf4;Notch1;Serpinb5;Ccng1;Ccnd3;Bak1;Rchy1;Steap3;Rrp8;Rb1;Btg1;Tap1;Ninj1;Prkab1;Txnip;Mdm2;Fas;Sp1;Trib3;Slc7a11;Nupr1,22007,1553
GSE47681,injury_d1_vs_uninjured,endpoint,HALLMARK_TGF_BETA_SIGNALING,0.64174943475999424,2.0191471785007966,0,0,0,28/53,13.43%,Serpine1;Smad3;Wwtr1;Junb;Ube2d3;Id1;Tgif1;Furin;Thbs1;Rab31;Ppp1r15a;Hdac1;Klf10;Bmp2;Eng;Acvr1;Id2;Tjp1;Ski;Ltbp2;Smad6;Rhoa;Ppp1ca;Smurf1;Smurf2;Fkbp1a;Ncor2;Smad1,22007,1553
GSE47681,injury_d1_vs_uninjured,endpoint,HALLMARK_HYPOXIA,0.52539757603867421,1.9850588946421626,0,1.1104140178665615e-05,0.00020000000000000001,74/198,13.55%,Ccn1;Hmox1;Fosl2;Gcnt2;Serpine1;Maff;Fos;Ier3;Ampd3;Klf6;Jun;Anxa2;Zfp36;Ldha;Hk2;Tiparp;Pgm2;Plin2;S100a4;Sdc4;Atf3;Tgfbi;Ndst1;Myh9;Bhlhe40;Pim1;Sap30;Dusp1;Il6;Tgm2;Tes;Angptl4;Slc2a1;Cdkn1a;Hdlbp;Ero1a;Hspa5;Ppp1r15a;Akap12;Plaur;Ddit3;Cavin3;Atp7a;Xpnpep1;Rbpj;Cav1;Tnfaip3;F3;Lox;Irs2;Chst2;Cavin1;Pfkfb3;Hk1;Btg1;Ackr3;Ets1;Igfbp3;Errfi1;Stc1;Cp;Ccn2;Slc6a6;Nfil3;Mt1;Pdgfb;Adm;Noct;Ncan;Sdc3;Tmem45a;Tpd52;Dcn;Kdelr3,22007,1553
GSE47681,injury_d1_vs_uninjured,endpoint,HALLMARK_ANGIOGENESIS,0.66519914079687659,1.948912173203275,0,2.1198813068361627e-05,0.00040000000000000002,23/36,17.74%,Timp1;Lpl;Spp1;S100a4;Pf4;Slco2a1;Ccnd2;Vcan;Itgav;Pglyrp1;Kcnj8;Stc1;Olr1;Thbd;Fgfr1;Jag1;Ptk2;Cxcl5;Pdgfa;Fstl1;Lum;Col5a2;Col3a1,22007,1553
GSE47681,injury_d1_vs_uninjured,endpoint,HALLMARK_ANDROGEN_RESPONSE,0.54690787818446118,1.8818883134928643,0,8.1108502174601012e-05,0.0016000000000000001,42/95,13.46%,Iqgap2;Ccnd1;Actn1;Adamts1;Hpgd;Rps6ka3;Cdk6;Fkbp5;Aldh1a3;Lman1;Mertk;Gnai3;B4galt1;Pgm3;Sec24d;Pa2g4;Pdlim5;Akap12;Ube2j1;Sat1;B2m;Tnfaip8;Elk4;Itgav;Uap1;Ptk2b;Ell2;Steap4;Gsr;Ccnd3;Abcc4;Xrcc6;Ube2i;Rrp12;Sgk1;Dnajb9;Adrm1;Arid5b;Ptpn21;Zmiz1;Ngly1;Tpd52,22007,1553
GSE47681,injury_d1_vs_uninjured,endpoint,HALLMARK_PI3K_AKT_MTOR_SIGNALING,0.51038764848554641,1.7828821358424825,0.00028735632183908046,0.00044694164219129099,0.0089999999999999993,49/105,19.05%,Tnfrsf1a;Myd88;Il2rg;Rps6ka3;Map2k3;Cdk4;Ube2d3;Sla;Cdk1;Pfn1;Slc2a1;Mapk1;Ralb;Cdkn1a;Ripk1;Atf1;Ppp2r1b;Rac1;Cab39l;Ddit3;Eif4e;Cdk2;Arhgdia;Calr;Irak4;Actr3;Dusp3;Arpc3;Ppp1ca;Trib3;Cfl1;Ptpn11;Traf2;Pak4;Grb2;Sqstm1;Stat2;Acaca;Gna14;Akt1s1;Prkar2a;Mknk2;Actr2;Cxcr4;Nfkbib;E2f1;Hsp90b1;Rit1;Raf1,22007,1553
GSE47681,injury_d1_vs_uninjured,endpoint,HALLMARK_OXIDATIVE_PHOSPHORYLATION,-0.40908379648406534,-1.7421505642999495,0,0.0038919970810021892,0.0067999999999999996,94/191,22.27%,Maob;Uqcr10;Mrpl35;Mgst3;Ldhb;Atp1b1;Bdh2;Atp5mc1;Aco2;Ndufs7;Slc25a11;Cox7a2l;Idh3a;Mdh1;Phyh;Eci1;Ndufc1;Sdha;Dlat;Iscu;Ndufs4;Ndufa6;Retsat;Mrpl34;Ndufb5;Bckdha;Abcb7;Ndufs8;Ndufb3;Atp6v1f;Got2;Hccs;Atp5f1a;Atp5pf;Slc25a4;Cox5a;Uqcrc2;Ndufs3;Cox11;Cox4i1;Suclg1;Ndufa5;Idh3b;Vdac1;Ndufs1;Atp6v1c1;Ndufa4;Ndufa1;Atp6v1d;Uqcrh;Pdp1;Ndufc2;Cox7a2;Atp5pd;Cyc1;Sucla2;Uqcrfs1;Glud1;Atp5po;Cox17;Ndufa9;Atp5f1b;Atp6v0c;Idh1;Ndufb2;Ndufs6;Surf1;Atp5pb;Aldh6a1;Cox6c;Rhot2;Ndufv1;Atp5mf;Slc25a12;Ogdh;Echs1;Mrps12;Cox5b;Idh3g;Ndufa3;Cox6b1;Uqcr11;Uqcrc1;Cox6a1;Pdha1;Oxa1l;Atp5f1d;Acadm;Atp6ap1;Sdhb;Gpx4;Acadsb;Cox7c;Ndufa8,22007,1553
GSE47681,injury_d1_vs_uninjured,endpoint,HALLMARK_MITOTIC_SPINDLE,0.45878160558422154,1.7346996770454814,0.00026239832065074782,0.00074619822000632945,0.015599999999999999,83/198,20.88%,Ezr;Palld;Synpo;Cttn;Flna;Myh9;Flnb;Arhgef7;Cdk1;Arf6;Top2a;Plekhg2;Septin9;Dock2;Pdlim5;Bub1;Akap13;Pxn;Mapre1;Ppp4r2;Pcgf5;Smc4;Actn4;Pafah1b1;Kif22;Myo9b;Farp1;Arhgdia;Clip1;Uxt;Vcl;Lmnb1;Cdc42ep4;Birc5;Kif1b;Sass6;Wasf2;Ect2;Fbxo5;Kif20b;Cdc42ep1;Arap3;Fgd6;Espl1;Fgd4;Lats1;Cdc27;Prc1;Incenp;Cenpe;Myo1e;Arl8a;Nusap1;Ndc80;Kif2c;Arhgef12;Dlgap5;Pcnt;Net1;Ttk;Kif23;Dst;Kif3b;Csnk1d;Capzb;Hook3;Gemin4;Nedd9;Abi1;Pkd2;Arhgap29;Kif11;Rfc1;Rasa2;Aurka;Kntc1;Arhgap4;Stau1;Cd2ap;Katna1;Cyth2;Rock1;Notch2,22007,1553
GSE47681,injury_d1_vs_uninjured,endpoint,HALLMARK_ESTROGEN_RESPONSE_EARLY,0.45428052236821498,1.702695546004648,0,0.0010762474327014365,0.023599999999999999,59/197,13.76%,Fos;Cd44;Ccnd1;Tiparp;Aff1;Add3;Olfml3;Myc;Fkbp5;Bhlhe40;Gfra1;Tgm2;Flnb;Hspb8;Slc2a1;Prss23;B4galt1;Slc7a5;Xbp1;Il6st;Mybbp1a;Areg;Rab31;Pmaip1;Klf10;Podxl;Nav2;Nxt1;Ret;Farp1;Hes1;Myof;Blvrb;Klf4;Tubb2b;Tgif2;Igf1r;Wfs1;Rbbp8;Mindy1;Gab2;Gla;Jak2;Rrp12;Endod1;Syt12;Isg20l2;Slc1a4;Ptges;Opn3;Greb1;Syngr1;Med13l;Dlc1;Rhod;Cxcl12;Ncor2;Slc16a1;Zfp185,22007,1553
GSE47681,injury_d1_vs_uninjured,endpoint,HALLMARK_UV_RESPONSE_UP,0.46170045095396411,1.6915874206607262,0.0005455537370430987,0.0012263905930659578,0.028000000000000001,56/156,14.74%,Hmox1;Gch1;Fos;Ddx21;Ctsl;Junb;Lyn;Atf3;Il6;Hnrnpu;Icam1;Slc6a8;Nfkbia;Cxcl1;Il6st;Furin;Rrad;Tars1;Igfbp2;Btg3;Ret;Rfc4;Cdk2;Cebpg;Pdap1;Fen1;Cltb;Bmp2;Ppp1r2;Ccnd3;Bak1;Ykt6;Btg1;Eif5;Casp3;Tap1;Cyb5b;Irf1;Grpel1;Gal;Sult1a1;Gpx3;Psmc3;Prpf3;Cdc34;Eif2s3x;Alas1;Nup58;Creg1;Sqstm1;Polr2h;Cdkn2b;Rpn1;Prkcd;E2f5;Ago2,22007,1553
GSE47681,injury_d1_vs_uninjured,endpoint,HALLMARK_APICAL_JUNCTION,0.44629764222123025,1.6793330604471484,0.0002600780234070221,0.0013075125060378764,0.031,63/199,13.56%,Tspan4;Skap2;Actn1;Msn;Fyb1;Tgfbi;Flnc;Ptprc;Layn;Myh9;Adam9;Adamts5;Cd86;Bmp1;Pfn1;Rras;Cnn2;Icam1;B4galt1;Itgb1;Vasp;Vcan;Icam2;Arpc2;Vwf;Tial1;Col16a1;Zyx;Vcam1;Ldlrap1;Actn4;Cd34;Vcl;Rac2;Inppl1;Tjp1;Pecam1;Mapk14;Mapk11;Syk;Lima1;Nfasc;Cap1;Lamc2;Cd274;Rsu1;Ctnna1;Map3k20;Nrap;Nectin3;Cldn11;Gtf2f1;Fbn1;Gnai2;Nf2;Sdc3;Actg1;Akt2;Itga9;Ptk2;Actb;Tnfrsf11b;Thbs3,22007,1553
GSE47681,injury_d1_vs_uninjured,endpoint,HALLMARK_PROTEIN_SECRETION,0.47783247387318067,1.6472536184588509,0.0023760023760023758,0.0019459048409647814,0.047600000000000003,34/93,16.65%,Ctsc;Lamp2;Rps6ka3;Arfgap3;Anp32e;Lman1;Cav2;Mapk1;Snap23;Sec24d;Sec22b;Adam10;Atp7a;Abca1;Arfgef2;Cln5;Yipf6;Kif1b;Copb1;Ykt6;Gosr2;Gla;Copb2;Ap2b1;Arcn1;Arfip1;Tpd52;Rer1;Ap1g1;Rab22a;Tmx1;Dst;Snx2;M6pr,22007,1553
GSE47681,injury_d1_vs_uninjured,endpoint,HALLMARK_DNA_REPAIR,0.44587559761108486,1.6325676481448868,0.00027277686852154935,0.0022619133543941858,0.056800000000000003,64/148,20.89%,Impdh2;Sec61a1;Aprt;Pcna;Ada;Sdcbp;Zwint;Tyms;Alyref;Eloa;Rfc5;Hcls1;Rfc4;Fen1;Taf10;Pde4b;Rad51;Lig1;Pnp;Srsf6;Pola1;Ssrp1;Cstf3;Rpa2;Pole4;Smad5;Polr1d;Rfc3;Stx3;Adrm1;Gtf2f1;Taf9;Nelfe;Nme1;Pold1;Prim1;Polr2f;Ercc1;Polr2d;Trp53;Rala;Polr2h;Umps;Ddb1;Gtf2a2;Polr1c;Polr2i;Nudt21;Pold4;Ak3;Aaas;Taf12;Gtf3c5;Itpa;Taf1c;Polr1h;Pold3;Nudt9;Gtf2h1;Rfc2;Mrpl40;Rae1;Polr3c;Nt5c,22007,1553
GSE47681,injury_d1_vs_uninjured,endpoint,HALLMARK_XENOBIOTIC_METABOLISM,0.43286479136694139,1.6297052241233851,0,0.0022792143211886871,0.058999999999999997,42/195,10.33%,Hmox1;Gch1;Gcnt2;Serpine1;Pros1;Tnfrsf1a;Sertad1;Upp1;Arg1;Dhrs1;Il1r1;Ahcyl;F10;Cndp2;Pgd;Tmem176b;Slc12a4;Abcc3;Irf8;Ssr3;Comt;Xdh;Man1a;Por;Pdlim5;Ugdh;Gart;Shmt2;Slc35b1;Blvrb;Nmt1;Cd36;Id2;Gsr;Psmb10;Aox1;Arg2;Ninj1;Ppard;Fas;Ptgr1;Ptges,22007,1553
GSE47681,injury_d1_vs_uninjured,endpoint,HALLMARK_ESTROGEN_RESPONSE_LATE,0.42460774582511857,1.5955544903412933,0.00026198585276395077,0.0032937655804966886,0.085199999999999998,54/193,13.65%,Fos;Cd44;Ccnd1;Cd9;Zfp36;Aff1;Add3;Ptpn6;Fkbp5;Flnb;Tfpi2;Hspb8;Prss23;Cdc6;Slc7a5;Xbp1;Top2a;Il6st;Areg;Rab31;Dnajc1;Ugdh;Cxcl14;Nxt1;Btg3;Ret;Farp1;Myof;Cav1;Blvrb;Klf4;Gins2;Id2;Wfs1;Nab2;Rbbp8;Lsr;Gla;Jak2;Sgk1;Gal;Lamc2;Slc1a4;Ptges;Opn3;Mettl3;Gale;Stil;Plk4;Fabp5;Cxcl12;Ncor2;Gfus;Slc16a1,22007,1553
GSE47681,injury_d1_vs_uninjured,endpoint,HALLMARK_MYOGENESIS,0.41967407386354,1.5819041549277375,0.00026014568158168577,0.0036956597449177109,0.097600000000000006,33/198,8.43%,Hbegf;Ifrd1;Fgf2;Tagln;Apod;Mylk;Cnn3;Wwtr1;Gadd45b;Sphk1;Sorbs1;Bdkrb2;Myh9;Bhlhe40;Myo1c;Tnni1;Hspb8;Tpm3;Cdkn1a;Mras;Itgb1;Itga7;Slc6a8;Pdlim7;Plxnb2;Syngr2;Nav2;Igfbp7;Adam12;Cd36;Notch1;Chrnb1;Rb1,22007,1553
GSE47681,injury_d1_vs_uninjured,endpoint,HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.47619117037368575,1.565605576765543,0.0073215375228798049,0.0044648441288981655,0.12039999999999999,24/71,14.60%,Tnfrsf12a;Lpl;Lgals3;Cd9;Atf3;S100a11;Gusb;Antxr2;Plaur;Plscr1;Atf5;Gpx8;Errfi1;Hsd17b7;Fbxo6;Trib3;Clu;Nfil3;Lgmn;Jag1;Actg1;Fabp5;Stard4;Cxcl16,22007,1553
GSE47681,injury_d1_vs_uninjured,endpoint,HALLMARK_GLYCOLYSIS,0.39447826128905755,1.4916048015134609,0.0036045314109165809,0.010500074952946206,0.26640000000000003,55/200,17.24%,Cd44;Ier3;Ldha;Hk2;Pgm2;Tgfbi;Il13ra1;Sap30;Met;Sdc1;Txn1;Gusb;Mertk;Angptl4;Cdk1;B4galt1;Hdlbp;Sox9;Ero1a;Hspa5;Vcan;Hs2st1;Gnpda1;Rars1;Tgfa;Gmppb;Nasp;Nt5e;Irs2;Chst2;Pmm2;Psmc4;Igfbp3;Pgls;Stc1;Copb2;Homer1;Gale;Slc35a3;Sdc3;Dcn;Gfus;Kdelr3;Taldo1;Chpf2;Casp6;Tpst1;Egln3;Galk1;Hmmr;Col5a1;P4ha1;Ak3;Cxcr4;Phka2,22007,1553
GSE47681,injury_d1_vs_uninjured,endpoint,HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,0.48440810328905204,1.4913841414369726,0.02564102564102564,0.01022783844956592,0.26700000000000002,14/48,12.68%,Junb;Txnrd1;Srxn1;Ftl1;Sbno2;Txn1;Prdx6;Fes;Gsr;Selenos;Hhex;Gpx3;Gclm;Mgst1,22007,1553
GSE47681,injury_d1_vs_uninjured,endpoint,HALLMARK_BILE_ACID_METABOLISM,-0.37103440606612775,-1.4721128674633752,0.0039946737683089215,0.039148911814786726,0.12859999999999999,39/111,16.69%,Bbox1;Fads2;Cyp27a1;Cyp46a1;Abca9;Fads1;Hsd17b11;Abcg4;Hacl1;Abcd2;Ar;Nr3c2;Phyh;Ephx2;Isoc1;Pnpla8;Slc27a2;Retsat;Cyp39a1;Nudt12;Pex7;Aldh9a1;Pex26;Pxmp2;Pex1;Amacr;Rxrg;Abca5;Atxn1;Dhcr24;Abca2;Pex13;Idh1;Aldh1a1;Abcd3;Cat;Npc1;Pex19;Gstk1,22007,1553
GSE47681,injury_d1_vs_uninjured,endpoint,HALLMARK_UV_RESPONSE_DN,0.40265631401153978,1.4650110270502124,0.0089820359281437123,0.013449214539641105,0.34460000000000002,38/143,12.71%,Ccn1;Serpine1;Gcnt1;Smad3;Dab2;Runx1;Anxa2;Add3;Myc;Ddah1;Bhlhe40;Met;Dusp1;Id1;Ltbp1;Anxa4;Has2;Pdlim5;Slc7a1;Cav1;F3;Grk5;Fbln5;Tgfbr2;Igf1r;Tjp1;Spop;Mapk14;Bdnf;Pmp22;Atrx;Mt1;Rbpms;Erbb2;Ptpn21;Zmiz1;Dlc1;Lamc1,22007,1553
GSE47681,injury_d1_vs_uninjured,endpoint,HALLMARK_NOTCH_SIGNALING,0.48719540277245527,1.3919262163170527,0.071381578947368421,0.027767655802044738,0.58860000000000001,10/32,12.33%,Ccnd1;Sap30;Hes1;Wnt2;Notch1;Fzd7;Ppard;Dtx2;Jag1;Aph1a,22007,1553
GSE47681,injury_d1_vs_uninjured,endpoint,HALLMARK_KRAS_SIGNALING_DN,-0.31147227032791752,-1.3285525260840683,0.012864493996569469,0.093980282455964625,0.38500000000000001,47/194,17.47%,Dcc;Bmpr1b;Nos1;Grid2;Efhd1;Coq8a;Tex15;Slc25a23;Epha5;Abcg4;Gamt;Prodh;Klhdc8a;Ngb;Adra2c;Brdt;Tenm2;Htr1b;Mfsd6;Sidt1;Cpeb3;Slc38a3;Clstn3;Kcnq2;Ryr2;Cyp39a1;Fgf22;Cntfr;Sphk2;Pdk2;Arhgdig;Irs4;Kcnn1;Snn;Itih3;Tfap2b;Sncb;Celsr2;Nrip2;Htr1d;Ccdc106;Arpp21;Ypel1;Mast3;Shox2;Selenop;Prkn,22007,1553
GSE47681,injury_d1_vs_uninjured,endpoint,HALLMARK_APICAL_SURFACE,0.43476296992640961,1.323756424913862,0.10000000000000001,0.052401291667752169,0.81040000000000001,8/44,5.36%,Hspb1;Il2rg;Lyn;B4galt1;Adipor2;Plaur;Afap1l2;Adam10,22007,1553
GSE47681,injury_d1_vs_uninjured,endpoint,HALLMARK_PANCREAS_BETA_CELLS,-0.38752503490636547,-1.2678601295867864,0.12282551396942541,0.11747535306995578,0.55200000000000005,12/39,19.29%,Akt3;Sst;Pcsk2;Dcx;Chga;Abcc8;Insm1;Pax6;Syt13;Neurod1;Pcsk1;Stxbp1,22007,1553
GSE47681,injury_d1_vs_uninjured,endpoint,HALLMARK_HEDGEHOG_SIGNALING,-0.39341580542242627,-1.2658032164913313,0.12800819252432155,0.095559975388841992,0.55840000000000001,13/36,9.40%,Ptch1;L1cam;Slit1;Hey1;Rtn1;Cdk5r1;Amot;Hey2;Crmp1;Ache;Cntfr;Vldlr;Unc5c,22007,1553
GSE47681,injury_d1_vs_uninjured,endpoint,HALLMARK_PEROXISOME,-0.2883641988668591,-1.1300649704433179,0.18901242642249835,0.23491254930578409,0.90359999999999996,31/103,16.69%,Abcc5;Pex11b;Fads1;Hsd17b11;Abcd2;Crabp1;Abcb9;Cacna1b;Slc25a19;Elovl5;Sod2;Abcc8;Ephx2;Isoc1;Slc27a2;Retsat;Dlg4;Msh2;Aldh9a1;Slc25a4;Rxrg;Atxn1;Dhcr24;Pex13;Nudt19;Ywhah;Idh1;Aldh1a1;Abcd3;Cat;Gstk1,22007,1553
GSE47681,injury_d1_vs_uninjured,endpoint,HALLMARK_FATTY_ACID_METABOLISM,-0.26944907847628663,-1.1223704889361803,0.15602322206095792,0.21373278087688494,0.91600000000000004,55/154,21.42%,Pcbd1;Bmpr1b;Cbr1;Mgll;Mcee;Cidea;Hsd17b11;Maoa;Auh;Bckdhb;Cpox;Hsdl2;Aco2;Gabarapl1;Mdh1;Elovl5;Serinc1;Eci1;Sdha;Acss1;Cryz;Retsat;Pts;Bphl;Grhpr;G0s2;Aldh9a1;Hccs;Hsph1;Suclg1;Idh3b;Dhcr24;Eno2;Hmgcs1;Ywhah;Reep6;Sucla2;Ephx1;Gad2;Gstz1;Tdo2;Idh1;Aldh1a1;Car4;Gcdh;Echs1;Idh3g;Rap1gds1;Crat;Aldoa;Pdha1;Mlycd;Car2;Ppara;Acadm,22007,1553
GSE47681,injury_d1_vs_uninjured,endpoint,HALLMARK_SPERMATOGENESIS,-0.2465940155631704,-1.0097952423008381,0.41097922848664686,0.41989211155150458,0.99519999999999997,26/135,15.86%,Dcc;Septin4;Nos1;Clgn;Tle4;Gad1;Htr5a;Strbp;Ddx25;Grm8;Npy5r;Hspa4l;Scg5;Cnih2;Snap91;Coil;Slc2a5;Pcsk1n;Pacrg;Ddx4;Braf;Camk4;Gstm5;Tcp11;Scg3;Gmcl1,22007,1553
GSE47681,injury_d1_vs_uninjured,endpoint,HALLMARK_HEME_METABOLISM,0.26769303932409749,0.99921191188780878,0.46308374641273153,0.48189830828424379,1,38/186,12.66%,Lamp2;Map2k3;Bach1;Riok3;Gmps;Ctsb;Slc2a1;Sdcbp;Slc6a8;Bmp2k;Rcl1;Ackr1;Aldh1l1;Cast;Blvrb;Mfhas1;Ell2;Abcg2;Ccnd3;Tcea1;Hmbs;Klf3;Nudt4;Pgls;Endod1;Mocos;Lrp10;Picalm;Slc66a2;Slc7a11;Vezf1;Cdc27;Tns1;Slc10a3;Gclm;Adipor1;Slc22a4;Smox,22007,1553
