PROBEID,SYMBOL,probe_iqr,selection_rule
1431803_at,Cyp2d13,0.290440570928002,maximum_across_sample_IQR_then_lexicographic_probe_id
1419040_at,Cyp2d22,0.79703943407721,maximum_across_sample_IQR_then_lexicographic_probe_id
1448683_at,Cyp2d26,0.256954302299126,maximum_across_sample_IQR_then_lexicographic_probe_id
1425069_at,Cyp2d34,0.129433965645917,maximum_across_sample_IQR_then_lexicographic_probe_id
1430814_at,Cyp2d40,0.13395258246578,maximum_across_sample_IQR_then_lexicographic_probe_id
1419349_a_at,Cyp2d9,0.098739941146146,maximum_across_sample_IQR_then_lexicographic_probe_id
1415994_at,Cyp2e1,0.0986016977622217,maximum_across_sample_IQR_then_lexicographic_probe_id
1448792_a_at,Cyp2f2,0.176083045553456,maximum_across_sample_IQR_then_lexicographic_probe_id
1449565_at,Cyp2g1,0.172472077259414,maximum_across_sample_IQR_then_lexicographic_probe_id
1440211_at,Cyp2j11,0.191590069373835,maximum_across_sample_IQR_then_lexicographic_probe_id
1426102_at,Cyp2j13,0.130594391672053,maximum_across_sample_IQR_then_lexicographic_probe_id
1417531_at,Cyp2j5,0.138205928005812,maximum_across_sample_IQR_then_lexicographic_probe_id
1440691_at,Cyp2j6,0.898927258712587,maximum_across_sample_IQR_then_lexicographic_probe_id
1424677_at,Cyp2j9,0.326702396670289,maximum_across_sample_IQR_then_lexicographic_probe_id
1444138_at,Cyp2r1,0.198430621168852,maximum_across_sample_IQR_then_lexicographic_probe_id
1428283_at,Cyp2s1,0.251910645180727,maximum_across_sample_IQR_then_lexicographic_probe_id
1442537_at,Cyp2u1,0.500474044254227,maximum_across_sample_IQR_then_lexicographic_probe_id
1441341_at,Cyp2w1,0.282619831674913,maximum_across_sample_IQR_then_lexicographic_probe_id
1418780_at,Cyp39a1,0.342428429384152,maximum_across_sample_IQR_then_lexicographic_probe_id
1416809_at,Cyp3a11,0.111575995645475,maximum_across_sample_IQR_then_lexicographic_probe_id
1419523_at,Cyp3a13,0.0617290654532496,maximum_across_sample_IQR_then_lexicographic_probe_id
1421741_at,Cyp3a16,0.0420356914952791,maximum_across_sample_IQR_then_lexicographic_probe_id
1424973_at,Cyp3a25,0.0765724292566019,maximum_across_sample_IQR_then_lexicographic_probe_id
1419704_at,Cyp3a41a,0.118503430832186,maximum_across_sample_IQR_then_lexicographic_probe_id
1419704_at,Cyp3a41b,0.118503430832186,maximum_across_sample_IQR_then_lexicographic_probe_id
1426064_at,Cyp3a44,0.034820641753516,maximum_across_sample_IQR_then_lexicographic_probe_id
1417709_at,Cyp46a1,0.675062911304165,maximum_across_sample_IQR_then_lexicographic_probe_id
1424853_s_at,Cyp4a10,0.0912359758202248,maximum_across_sample_IQR_then_lexicographic_probe_id
1424352_at,Cyp4a12a,0.0613257717164348,maximum_across_sample_IQR_then_lexicographic_probe_id
1423257_at,Cyp4a14,0.0568549768764415,maximum_across_sample_IQR_then_lexicographic_probe_id
1424943_at,Cyp4a31,0.128526950600464,maximum_across_sample_IQR_then_lexicographic_probe_id
1416194_at,Cyp4b1,0.179940918251309,maximum_across_sample_IQR_then_lexicographic_probe_id
1418767_at,Cyp4f13,0.0703338340614108,maximum_across_sample_IQR_then_lexicographic_probe_id
1419559_at,Cyp4f14,0.151276665343372,maximum_across_sample_IQR_then_lexicographic_probe_id
1449316_at,Cyp4f15,0.17273426104912,maximum_across_sample_IQR_then_lexicographic_probe_id
1430172_a_at,Cyp4f16,0.573327002840173,maximum_across_sample_IQR_then_lexicographic_probe_id
1419219_at,Cyp4f18,1.15843472744042,maximum_across_sample_IQR_then_lexicographic_probe_id
1430172_a_at,Cyp4f37,0.573327002840173,maximum_across_sample_IQR_then_lexicographic_probe_id
1457700_at,Cyp4f39,0.141093655343192,maximum_across_sample_IQR_then_lexicographic_probe_id
1430116_at,Cyp4f41-ps,0.0604519128768763,maximum_across_sample_IQR_then_lexicographic_probe_id
1417071_s_at,Cyp4v3,1.23318100952141,maximum_across_sample_IQR_then_lexicographic_probe_id
1441662_at,Cyp4x1,0.598421684839121,maximum_across_sample_IQR_then_lexicographic_probe_id
1450646_at,Cyp51,0.884462731182325,maximum_across_sample_IQR_then_lexicographic_probe_id
1422100_at,Cyp7a1,0.123463262809793,maximum_across_sample_IQR_then_lexicographic_probe_id
1421074_at,Cyp7b1,0.235861118135276,maximum_across_sample_IQR_then_lexicographic_probe_id
1449309_at,Cyp8b1,0.114042634379414,maximum_across_sample_IQR_then_lexicographic_probe_id
1419143_at,Cypt1,0.19185762982384,maximum_across_sample_IQR_then_lexicographic_probe_id
1429374_at,Cypt12,0.0810008479753037,maximum_across_sample_IQR_then_lexicographic_probe_id
1456192_x_at,Cypt3,0.198236752765236,maximum_across_sample_IQR_then_lexicographic_probe_id
1436927_at,Cypt4,0.133741287944812,maximum_across_sample_IQR_then_lexicographic_probe_id
1458967_at,Cyria,0.306776145281483,maximum_across_sample_IQR_then_lexicographic_probe_id
1436088_at,Cyrib,0.463033927124178,maximum_across_sample_IQR_then_lexicographic_probe_id
1419070_at,Cys1,0.51007268763348,maximum_across_sample_IQR_then_lexicographic_probe_id
1418944_at,Cysltr1,1.06198038107496,maximum_across_sample_IQR_then_lexicographic_probe_id
1421642_a_at,Cysltr2,0.0517276561149638,maximum_across_sample_IQR_then_lexicographic_probe_id
1450532_at,Cysrt1,0.22385846192071,maximum_across_sample_IQR_then_lexicographic_probe_id
1427878_at,Cystm1,0.264831062518107,maximum_across_sample_IQR_then_lexicographic_probe_id
1448997_at,Cyth1,0.200778453018892,maximum_across_sample_IQR_then_lexicographic_probe_id
1450103_a_at,Cyth2,0.131844509638519,maximum_across_sample_IQR_then_lexicographic_probe_id
1446268_at,Cyth3,0.257223685642461,maximum_across_sample_IQR_then_lexicographic_probe_id
1460437_at,Cyth4,1.68127579240967,maximum_across_sample_IQR_then_lexicographic_probe_id
1451206_s_at,Cytip,1.29878441415199,maximum_across_sample_IQR_then_lexicographic_probe_id
1456793_at,Cytl1,0.359867353103729,maximum_across_sample_IQR_then_lexicographic_probe_id
1435701_at,Cyyr1,0.77861487815004,maximum_across_sample_IQR_then_lexicographic_probe_id
1426468_at,Czib,0.314298125289836,maximum_across_sample_IQR_then_lexicographic_probe_id
1457064_at,D030002E05Rik,0.144050162430083,maximum_across_sample_IQR_then_lexicographic_probe_id
1444476_at,D030007L05Rik,0.094192269131792,maximum_across_sample_IQR_then_lexicographic_probe_id
1440732_at,D030018L15Rik,0.136996912382047,maximum_across_sample_IQR_then_lexicographic_probe_id
1458184_at,D030020J04Rik,0.151753097357341,maximum_across_sample_IQR_then_lexicographic_probe_id
1443348_at,D030028M11Rik,0.1597842944585,maximum_across_sample_IQR_then_lexicographic_probe_id
1437885_at,D030029J20Rik,0.185670961546939,maximum_across_sample_IQR_then_lexicographic_probe_id
1456892_at,D030036P13Rik,0.186701152041278,maximum_across_sample_IQR_then_lexicographic_probe_id
1446135_at,D030051J21Rik,0.137233953003043,maximum_across_sample_IQR_then_lexicographic_probe_id
1458890_at,D030055H07Rik,0.123965700802993,maximum_across_sample_IQR_then_lexicographic_probe_id
1423879_at,D030056L22Rik,0.286361320248314,maximum_across_sample_IQR_then_lexicographic_probe_id
1459125_at,D030059C06Rik,0.0635731428528761,maximum_across_sample_IQR_then_lexicographic_probe_id
1460422_at,D0Kist5,0.12762510424177,maximum_across_sample_IQR_then_lexicographic_probe_id
1439053_at,D10Bwg1070e,0.170020465026007,maximum_across_sample_IQR_then_lexicographic_probe_id
1446817_at,D10Ertd43e,0.182671042020695,maximum_across_sample_IQR_then_lexicographic_probe_id
1459018_at,D10Ertd447e,0.190113123807967,maximum_across_sample_IQR_then_lexicographic_probe_id
1445179_at,D10Ertd494e,0.0628804561093244,maximum_across_sample_IQR_then_lexicographic_probe_id
1445243_at,D10Ertd533e,0.133798340730818,maximum_across_sample_IQR_then_lexicographic_probe_id
1445273_at,D10Ertd638e,0.255277810468219,maximum_across_sample_IQR_then_lexicographic_probe_id
1457539_at,D10Ertd709e,0.382500864501359,maximum_across_sample_IQR_then_lexicographic_probe_id
1438810_at,D10Ertd755e,0.211037397119076,maximum_across_sample_IQR_then_lexicographic_probe_id
1459475_at,D10Ertd761e,0.207195275749786,maximum_across_sample_IQR_then_lexicographic_probe_id
1446971_at,D10Wsu159e,0.0651330017602385,maximum_across_sample_IQR_then_lexicographic_probe_id
1449759_at,D11Ertd326e,0.119798175325228,maximum_across_sample_IQR_then_lexicographic_probe_id
1458855_at,D11Ertd49e,0.0888576674367787,maximum_across_sample_IQR_then_lexicographic_probe_id
1458770_at,D11Ertd4e,0.147427341934753,maximum_across_sample_IQR_then_lexicographic_probe_id
1446952_at,D11Ertd506e,0.255129837134558,maximum_across_sample_IQR_then_lexicographic_probe_id
1445036_at,D11Ertd518e,0.145523717896803,maximum_across_sample_IQR_then_lexicographic_probe_id
1457579_at,D11Ertd717e,0.19088370282809,maximum_across_sample_IQR_then_lexicographic_probe_id
1444927_at,D11Ertd729e,0.145617872844944,maximum_across_sample_IQR_then_lexicographic_probe_id
1442531_at,D12Ertd123e,0.094064416272527,maximum_across_sample_IQR_then_lexicographic_probe_id
1444864_at,D12Ertd125e,0.113807381173699,maximum_across_sample_IQR_then_lexicographic_probe_id
1458792_at,D12Ertd208e,0.128864797355799,maximum_across_sample_IQR_then_lexicographic_probe_id
1446829_at,D12Ertd216e,0.0745941962808843,maximum_across_sample_IQR_then_lexicographic_probe_id
1442938_at,D12Ertd247e,0.0663824786004579,maximum_across_sample_IQR_then_lexicographic_probe_id
1459491_at,D12Ertd673e,0.128908089560158,maximum_across_sample_IQR_then_lexicographic_probe_id
1443269_at,D130009B15Rik,0.242553920737157,maximum_across_sample_IQR_then_lexicographic_probe_id
1443097_at,D130012P04Rik,0.143679087793283,maximum_across_sample_IQR_then_lexicographic_probe_id
1457054_a_at,D130020L05Rik,0.439590180977906,maximum_across_sample_IQR_then_lexicographic_probe_id
1457321_at,D130037M23Rik,0.483810244320247,maximum_across_sample_IQR_then_lexicographic_probe_id
1443327_at,D130043K22Rik,1.08189330329,maximum_across_sample_IQR_then_lexicographic_probe_id
1439839_at,D130051D11Rik,0.186349695975982,maximum_across_sample_IQR_then_lexicographic_probe_id
1459394_at,D130052B06Rik,0.162334747994803,maximum_across_sample_IQR_then_lexicographic_probe_id
1439594_at,D130062J10Rik,0.215945444763318,maximum_across_sample_IQR_then_lexicographic_probe_id
1446929_at,D130062J21Rik,0.246253772883862,maximum_across_sample_IQR_then_lexicographic_probe_id
1443068_at,D130084N16Rik,0.148848411981223,maximum_across_sample_IQR_then_lexicographic_probe_id
1446958_at,D13Ertd150e,0.0947463387599319,maximum_across_sample_IQR_then_lexicographic_probe_id
1420105_at,D13Ertd205e,0.255197347403089,maximum_across_sample_IQR_then_lexicographic_probe_id
1445927_at,D13Ertd212e,0.159863189343902,maximum_across_sample_IQR_then_lexicographic_probe_id
1444861_at,D13Ertd297e,0.145455844628581,maximum_across_sample_IQR_then_lexicographic_probe_id
1460142_at,D13Ertd324e,0.115617556841107,maximum_across_sample_IQR_then_lexicographic_probe_id
1447276_at,D13Ertd37e,0.0860424444527581,maximum_across_sample_IQR_then_lexicographic_probe_id
1446635_at,D13Ertd476e,0.0503702913161699,maximum_across_sample_IQR_then_lexicographic_probe_id
1440292_at,D13Ertd666e,0.279027054310128,maximum_across_sample_IQR_then_lexicographic_probe_id
1420100_s_at,D13Ertd787e,0.207322284012933,maximum_across_sample_IQR_then_lexicographic_probe_id
1443404_s_at,D13Ertd94e,0.0528134083752674,maximum_across_sample_IQR_then_lexicographic_probe_id
1446678_at,D14Ertd16e,0.325012556257756,maximum_across_sample_IQR_then_lexicographic_probe_id
1442487_at,D14Ertd24e,0.0464198508437712,maximum_across_sample_IQR_then_lexicographic_probe_id
1442475_at,D14Ertd574e,0.178254652784912,maximum_across_sample_IQR_then_lexicographic_probe_id
1446111_at,D14Ertd611e,0.056382576500873,maximum_across_sample_IQR_then_lexicographic_probe_id
1439980_at,D14Ertd725e,0.0994510986487942,maximum_across_sample_IQR_then_lexicographic_probe_id
1446664_at,D15Ertd154e,0.134950020426826,maximum_across_sample_IQR_then_lexicographic_probe_id
1444814_at,D15Ertd180e,0.128158036307183,maximum_across_sample_IQR_then_lexicographic_probe_id
1442833_at,D15Ertd30e,0.175544438677732,maximum_across_sample_IQR_then_lexicographic_probe_id
1445925_at,D15Ertd492e,0.130897835635063,maximum_across_sample_IQR_then_lexicographic_probe_id
1439236_at,D15Ertd509e,0.146699174569706,maximum_across_sample_IQR_then_lexicographic_probe_id
1448091_at,D15Ertd50e,0.162999041967795,maximum_across_sample_IQR_then_lexicographic_probe_id
1444846_at,D15Ertd529e,0.331044383401389,maximum_across_sample_IQR_then_lexicographic_probe_id
1419929_at,D15Ertd55e,0.0993282118588343,maximum_across_sample_IQR_then_lexicographic_probe_id
1446972_at,D15Wsu126e,0.0979632798158354,maximum_across_sample_IQR_then_lexicographic_probe_id
1429897_a_at,D16Ertd472e,0.629846950206868,maximum_across_sample_IQR_then_lexicographic_probe_id
1445772_at,D16Ertd550e,0.149665388674528,maximum_across_sample_IQR_then_lexicographic_probe_id
1445041_at,D16Ertd6e,0.153413852260688,maximum_across_sample_IQR_then_lexicographic_probe_id
1445089_at,D16Ertd778e,0.0821234409731111,maximum_across_sample_IQR_then_lexicographic_probe_id
1457750_at,D16Ertd780e,0.107242049002918,maximum_across_sample_IQR_then_lexicographic_probe_id
1447986_at,D17892,0.0794410064481861,maximum_across_sample_IQR_then_lexicographic_probe_id
1446118_at,D17Ertd165e,0.284871686762983,maximum_across_sample_IQR_then_lexicographic_probe_id
1445953_at,D17Ertd191e,0.151547053695845,maximum_across_sample_IQR_then_lexicographic_probe_id
1459502_at,D17Ertd589e,0.0833783455350021,maximum_across_sample_IQR_then_lexicographic_probe_id
1446267_at,D17Ertd657e,0.0619352951060752,maximum_across_sample_IQR_then_lexicographic_probe_id
1445261_at,D17Ertd763e,0.0885273833265745,maximum_across_sample_IQR_then_lexicographic_probe_id
1444804_at,D17Ertd96e,0.144123933528251,maximum_across_sample_IQR_then_lexicographic_probe_id
1417821_at,D17H6S56E-5,1.69263397979414,maximum_across_sample_IQR_then_lexicographic_probe_id
1446564_at,D18Ertd169e,0.144361196934052,maximum_across_sample_IQR_then_lexicographic_probe_id
1458745_at,D18Ertd201e,0.123985600869968,maximum_across_sample_IQR_then_lexicographic_probe_id
1444900_at,D18Ertd289e,0.220602561166443,maximum_across_sample_IQR_then_lexicographic_probe_id
1445999_at,D19Ertd132e,0.100741794968052,maximum_across_sample_IQR_then_lexicographic_probe_id
1445852_at,D19Ertd200e,0.161962302267384,maximum_across_sample_IQR_then_lexicographic_probe_id
1440417_at,D19Ertd409e,0.116648286376598,maximum_across_sample_IQR_then_lexicographic_probe_id
1445094_at,D19Ertd744e,0.143524364992834,maximum_across_sample_IQR_then_lexicographic_probe_id
1459533_at,D19Ertd79e,0.0726439615621848,maximum_across_sample_IQR_then_lexicographic_probe_id
1448086_at,D1Ertd164e,0.151673308216243,maximum_across_sample_IQR_then_lexicographic_probe_id
1459280_at,D1Ertd185e,0.150771782041198,maximum_across_sample_IQR_then_lexicographic_probe_id
1446900_at,D1Ertd218e,0.055330525603964,maximum_across_sample_IQR_then_lexicographic_probe_id
1445063_at,D1Ertd228e,0.123193975088641,maximum_across_sample_IQR_then_lexicographic_probe_id
1459085_at,D1Ertd259e,0.232810836765027,maximum_across_sample_IQR_then_lexicographic_probe_id
1442657_at,D1Ertd273e,0.0663708197800466,maximum_across_sample_IQR_then_lexicographic_probe_id
1455723_at,D1Ertd448e,0.124695336985301,maximum_across_sample_IQR_then_lexicographic_probe_id
1446261_at,D1Ertd507e,0.173144978082495,maximum_across_sample_IQR_then_lexicographic_probe_id
1443330_at,D1Ertd646e,0.0787388062667329,maximum_across_sample_IQR_then_lexicographic_probe_id
1459575_at,D1Ertd704e,0.149919921992288,maximum_across_sample_IQR_then_lexicographic_probe_id
1444905_at,D1Ertd705e,0.289723706596127,maximum_across_sample_IQR_then_lexicographic_probe_id
1447984_at,D1Ertd75e,0.116199649702974,maximum_across_sample_IQR_then_lexicographic_probe_id
1444959_at,D1Ertd83e,0.0531784922065524,maximum_across_sample_IQR_then_lexicographic_probe_id
1446944_at,D1Ertd84e,0.0531629588867695,maximum_across_sample_IQR_then_lexicographic_probe_id
1459474_at,D1Ertd86e,0.20424800313504,maximum_across_sample_IQR_then_lexicographic_probe_id
1437693_at,D1Pas1,0.0963163303883485,maximum_across_sample_IQR_then_lexicographic_probe_id
1441229_at,D230019N24Rik,0.116518760177539,maximum_across_sample_IQR_then_lexicographic_probe_id
1442151_at,D230040A04Rik,0.243418383732203,maximum_across_sample_IQR_then_lexicographic_probe_id
1439330_at,D230040J21Rik,0.193364030982848,maximum_across_sample_IQR_then_lexicographic_probe_id
1441558_at,D230044B12Rik,0.153250038807218,maximum_across_sample_IQR_then_lexicographic_probe_id
1446889_at,D2Ertd105e,0.0288241038243573,maximum_across_sample_IQR_then_lexicographic_probe_id
1444630_at,D2Ertd127e,0.219468247877249,maximum_across_sample_IQR_then_lexicographic_probe_id
1444330_at,D2Ertd173e,0.137420421519502,maximum_across_sample_IQR_then_lexicographic_probe_id
1441028_at,D2Ertd210e,0.124195489970645,maximum_across_sample_IQR_then_lexicographic_probe_id
1419774_at,D2Ertd239e,0.0737910312726919,maximum_across_sample_IQR_then_lexicographic_probe_id
1445454_at,D2Ertd282e,0.11216654509802,maximum_across_sample_IQR_then_lexicographic_probe_id
1446005_at,D2Ertd337e,0.130128198974202,maximum_across_sample_IQR_then_lexicographic_probe_id
1445921_at,D2Ertd397e,0.0814700948639144,maximum_across_sample_IQR_then_lexicographic_probe_id
1442159_at,D2Ertd48e,0.202993501673164,maximum_across_sample_IQR_then_lexicographic_probe_id
1442450_at,D2Ertd501e,0.075262274656148,maximum_across_sample_IQR_then_lexicographic_probe_id
1438222_at,D2Ertd612e,0.0767070023577467,maximum_across_sample_IQR_then_lexicographic_probe_id
1442516_at,D2Ertd623e,0.115249281657723,maximum_across_sample_IQR_then_lexicographic_probe_id
1449795_at,D2Ertd63e,0.150039629321034,maximum_across_sample_IQR_then_lexicographic_probe_id
1439139_at,D2Ertd640e,0.126294521658971,maximum_across_sample_IQR_then_lexicographic_probe_id
1444737_at,D2Wsu107e,0.0886155315343431,maximum_across_sample_IQR_then_lexicographic_probe_id
1459614_at,D2Wsu85e,0.145662909813748,maximum_across_sample_IQR_then_lexicographic_probe_id
1437840_s_at,D2hgdh,0.167743644054109,maximum_across_sample_IQR_then_lexicographic_probe_id
1440566_at,D330005C11Rik,0.143434942174507,maximum_across_sample_IQR_then_lexicographic_probe_id
1446673_at,D330013E07Rik,0.169730145892482,maximum_across_sample_IQR_then_lexicographic_probe_id
1430251_at,D330022H12Rik,0.162962240982846,maximum_across_sample_IQR_then_lexicographic_probe_id
1444432_at,D330040H18Rik,0.309366328482374,maximum_across_sample_IQR_then_lexicographic_probe_id
1441160_at,D330050G23Rik,0.294214169965054,maximum_across_sample_IQR_then_lexicographic_probe_id
1459424_at,D3Ertd108e,0.197167446035469,maximum_across_sample_IQR_then_lexicographic_probe_id
1458818_at,D3Ertd162e,0.178984693428244,maximum_across_sample_IQR_then_lexicographic_probe_id
1441147_at,D3Ertd229e,0.111344154796836,maximum_across_sample_IQR_then_lexicographic_probe_id
1446008_at,D3Ertd246e,0.12164874596986,maximum_across_sample_IQR_then_lexicographic_probe_id
1459190_at,D3Ertd258e,0.386724956997328,maximum_across_sample_IQR_then_lexicographic_probe_id
1445455_at,D3Ertd270e,0.0711599558279863,maximum_across_sample_IQR_then_lexicographic_probe_id
1443490_at,D3Ertd34e,0.421127870174236,maximum_across_sample_IQR_then_lexicographic_probe_id
1440514_at,D3Ertd508e,0.095509614371875,maximum_across_sample_IQR_then_lexicographic_probe_id
1441672_at,D3Ertd547e,0.026600919824991,maximum_across_sample_IQR_then_lexicographic_probe_id
1446110_at,D3Ertd711e,0.147924983834429,maximum_across_sample_IQR_then_lexicographic_probe_id
1444872_at,D3Ertd740e,0.238010057263186,maximum_across_sample_IQR_then_lexicographic_probe_id
1434631_at,D3Ertd751e,0.437675792989904,maximum_across_sample_IQR_then_lexicographic_probe_id
1446728_at,D3Ertd797e,0.122988334312685,maximum_across_sample_IQR_then_lexicographic_probe_id
1457626_at,D3Wsu106e,0.186230611281215,maximum_across_sample_IQR_then_lexicographic_probe_id
1446856_at,D3Wsu167e,0.106169410175283,maximum_across_sample_IQR_then_lexicographic_probe_id
1446214_at,D430018E03Rik,0.0856364773498051,maximum_across_sample_IQR_then_lexicographic_probe_id
1455447_at,D430019H16Rik,0.827767871710714,maximum_across_sample_IQR_then_lexicographic_probe_id
1437655_at,D430020J02Rik,0.177799643182777,maximum_across_sample_IQR_then_lexicographic_probe_id
1458110_at,D430030G11Rik,0.303456613988389,maximum_across_sample_IQR_then_lexicographic_probe_id
1442111_at,D430033H22Rik,0.151237826044497,maximum_across_sample_IQR_then_lexicographic_probe_id
1435848_at,D430041D05Rik,0.559459557400741,maximum_across_sample_IQR_then_lexicographic_probe_id
1458571_at,D430047D06Rik,0.154820909857399,maximum_across_sample_IQR_then_lexicographic_probe_id
1458552_at,D430050E20Rik,0.161808178632816,maximum_across_sample_IQR_then_lexicographic_probe_id
1446823_at,D4Ertd103e,0.0805940396821074,maximum_across_sample_IQR_then_lexicographic_probe_id
1444251_x_at,D4Ertd111e,0.0833133200996503,maximum_across_sample_IQR_then_lexicographic_probe_id
1458011_s_at,D4Ertd117e,0.196449792855553,maximum_across_sample_IQR_then_lexicographic_probe_id
1459165_at,D4Ertd179e,0.179489070161714,maximum_across_sample_IQR_then_lexicographic_probe_id
1459198_at,D4Ertd199e,0.0461772866975823,maximum_across_sample_IQR_then_lexicographic_probe_id
1458845_at,D4Ertd264e,0.0537738010203714,maximum_across_sample_IQR_then_lexicographic_probe_id
1445940_at,D4Ertd298e,0.202454317812316,maximum_across_sample_IQR_then_lexicographic_probe_id
1419807_at,D4Ertd335e,0.234541839872485,maximum_across_sample_IQR_then_lexicographic_probe_id
1446870_at,D4Ertd510e,0.0987657097819499,maximum_across_sample_IQR_then_lexicographic_probe_id
1446842_at,D4Ertd571e,0.100949906380039,maximum_across_sample_IQR_then_lexicographic_probe_id
1448089_at,D4Ertd58e,0.150062060080268,maximum_across_sample_IQR_then_lexicographic_probe_id
1457668_x_at,D4Ertd617e,0.236859076563822,maximum_across_sample_IQR_then_lexicographic_probe_id
1442840_at,D4Ertd669e,0.181980152441139,maximum_across_sample_IQR_then_lexicographic_probe_id
1457901_at,D4Ertd76e,0.184404219091666,maximum_across_sample_IQR_then_lexicographic_probe_id
1453464_at,D530014G21Rik,0.102795067563564,maximum_across_sample_IQR_then_lexicographic_probe_id
1433354_at,D530015H24Rik,0.169308837478328,maximum_across_sample_IQR_then_lexicographic_probe_id
1446774_at,D530017H19Rik,0.128404376427251,maximum_across_sample_IQR_then_lexicographic_probe_id
1433310_at,D530031A16Rik,0.194276317548403,maximum_across_sample_IQR_then_lexicographic_probe_id
1437917_at,D530037H12Rik,0.149112947219875,maximum_across_sample_IQR_then_lexicographic_probe_id
1454582_at,D530037P16Rik,0.306866477647141,maximum_across_sample_IQR_then_lexicographic_probe_id
1443205_at,D5Buc30e,0.488272090985069,maximum_across_sample_IQR_then_lexicographic_probe_id
1448085_at,D5Ertd102e,0.0460345855697648,maximum_across_sample_IQR_then_lexicographic_probe_id
1443242_at,D5Ertd121e,0.133731260210789,maximum_across_sample_IQR_then_lexicographic_probe_id
1446393_at,D5Ertd159e,0.140354322353013,maximum_across_sample_IQR_then_lexicographic_probe_id
1441237_at,D5Ertd163e,0.268620601555382,maximum_across_sample_IQR_then_lexicographic_probe_id
1458953_at,D5Ertd215e,0.0826598161172232,maximum_across_sample_IQR_then_lexicographic_probe_id
1447526_at,D5Ertd255e,0.201844846730227,maximum_across_sample_IQR_then_lexicographic_probe_id
1456703_at,D5Ertd301e,0.210005794134337,maximum_across_sample_IQR_then_lexicographic_probe_id
1460161_at,D5Ertd422e,0.164977047288332,maximum_across_sample_IQR_then_lexicographic_probe_id
1458934_at,D5Ertd505e,0.357038829058132,maximum_across_sample_IQR_then_lexicographic_probe_id
1446831_at,D5Ertd521e,0.0603169503651029,maximum_across_sample_IQR_then_lexicographic_probe_id
1443419_at,D5Ertd525e,0.282165402730911,maximum_across_sample_IQR_then_lexicographic_probe_id
1446822_at,D5Ertd543e,0.182108290529179,maximum_across_sample_IQR_then_lexicographic_probe_id
1446813_s_at,D5Ertd560e,0.193660417302619,maximum_across_sample_IQR_then_lexicographic_probe_id
1444936_at,D5Ertd566e,0.067740106742924,maximum_across_sample_IQR_then_lexicographic_probe_id
1446193_at,D5Ertd579e,0.362040346470863,maximum_across_sample_IQR_then_lexicographic_probe_id
1431628_at,D5Ertd615e,0.148585823890707,maximum_across_sample_IQR_then_lexicographic_probe_id
1460063_at,D5Ertd798e,0.442378074075116,maximum_across_sample_IQR_then_lexicographic_probe_id
1443734_at,D5Wsu148e,0.125857223898048,maximum_across_sample_IQR_then_lexicographic_probe_id
1438788_at,D5Wsu152e,0.115048769020743,maximum_across_sample_IQR_then_lexicographic_probe_id
1442016_at,D630004N19Rik,0.412302334205141,maximum_across_sample_IQR_then_lexicographic_probe_id
1458948_at,D630013N20Rik,0.21155266227421,maximum_across_sample_IQR_then_lexicographic_probe_id
1439880_at,D630023F18Rik,0.351639653305435,maximum_across_sample_IQR_then_lexicographic_probe_id
1444315_at,D630024D03Rik,0.155006110893275,maximum_across_sample_IQR_then_lexicographic_probe_id
1435570_s_at,D630029K05Rik,0.140324313270915,maximum_across_sample_IQR_then_lexicographic_probe_id
1456761_at,D630030B22Rik,0.178187187597942,maximum_across_sample_IQR_then_lexicographic_probe_id
1447925_at,D630033A02Rik,0.117819660583762,maximum_across_sample_IQR_then_lexicographic_probe_id
1443458_at,D630033O11Rik,0.292949598888855,maximum_across_sample_IQR_then_lexicographic_probe_id
1439340_at,D630036G22Rik,0.17737595753757,maximum_across_sample_IQR_then_lexicographic_probe_id
1457081_at,D630038D15Rik,0.147584701347133,maximum_across_sample_IQR_then_lexicographic_probe_id
1437085_at,D630039A03Rik,0.243986726286435,maximum_across_sample_IQR_then_lexicographic_probe_id
1440116_at,D630045J12Rik,0.395803862504841,maximum_across_sample_IQR_then_lexicographic_probe_id
1442974_at,D6Ertd160e,0.0896588001442105,maximum_across_sample_IQR_then_lexicographic_probe_id
1457890_at,D6Ertd234e,0.0921450800256043,maximum_across_sample_IQR_then_lexicographic_probe_id
1457244_at,D6Ertd474e,0.216422580390766,maximum_across_sample_IQR_then_lexicographic_probe_id
1443317_at,D6Ertd47e,0.120686611149798,maximum_across_sample_IQR_then_lexicographic_probe_id
1443395_at,D6Ertd490e,0.0436395589615053,maximum_across_sample_IQR_then_lexicographic_probe_id
1433484_at,D6Ertd527e,0.252964197778132,maximum_across_sample_IQR_then_lexicographic_probe_id
1458531_at,D6Ertd588e,0.114687044993657,maximum_across_sample_IQR_then_lexicographic_probe_id
1459480_at,D6Ertd90e,0.0566169063459458,maximum_across_sample_IQR_then_lexicographic_probe_id
1449437_at,D6Wsu163e,0.104558613094381,maximum_across_sample_IQR_then_lexicographic_probe_id
1458362_at,D730005E14Rik,0.270593091690381,maximum_across_sample_IQR_then_lexicographic_probe_id
1457163_at,D730035F11Rik,0.749635354835731,maximum_across_sample_IQR_then_lexicographic_probe_id
1432168_at,D730045A05Rik,0.0611413174427318,maximum_across_sample_IQR_then_lexicographic_probe_id
1430372_at,D730045B01Rik,0.180963019692657,maximum_across_sample_IQR_then_lexicographic_probe_id
